seg,step,t,cmd_joint1,cmd_joint2,cmd_joint3,cmd_joint4,cmd_joint5,cmd_joint6,q_joint1,q_joint2,q_joint3,q_joint4,q_joint5,q_joint6,qd_joint1,qd_joint2,qd_joint3,qd_joint4,qd_joint5,qd_joint6,meff_joint1,meff_joint2,meff_joint3,meff_joint4,meff_joint5,meff_joint6,aeff_joint1,aeff_joint2,aeff_joint3,aeff_joint4,aeff_joint5,aeff_joint6,grav_joint1,grav_joint2,grav_joint3,grav_joint4,grav_joint5,grav_joint6,cor_joint1,cor_joint2,cor_joint3,cor_joint4,cor_joint5,cor_joint6,base_vx,base_vy,base_vz,base_wx,base_wy,base_wz
A,36,5.45000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018713,1.053131819,1.724493623,0.000434173,-0.894472897,-1.570639014,0.000860544,-0.123984955,-0.106354840,-0.001816627,-0.093425117,-0.011797546,-1.659046,-14.334187,6.066518,0.298821,-0.541350,0.070150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049488,1.811804,0.000000,-0.000108,-0.008043,-0.012062,0.002202,0.000507,-0.000486,0.00274289,-0.00441082,0.00336538,-0.03107815,0.00836005,0.01115729
A,37,5.46000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018363,1.053141594,1.724494934,0.000432483,-0.894475162,-1.570639610,-0.006661334,-0.017857470,-0.047364280,-0.034488916,-0.065868214,0.025185797,0.422231,-14.455199,6.272515,0.287658,-0.518752,0.065711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049911,1.811548,0.000000,-0.000024,-0.001349,-0.001314,0.000764,-0.000024,0.000060,0.00324174,0.00614671,0.02413677,-0.01166740,-0.00992340,0.00009931
A,38,5.47000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017621,1.053130984,1.724495053,0.000433373,-0.894473433,-1.570639014,-0.008516019,0.071728706,0.053488959,-0.027247425,-0.066811256,0.006325700,0.148910,-14.238565,5.926486,0.247687,-0.545911,0.068397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049900,1.811980,0.000000,-0.000358,-0.003605,-0.002897,0.001293,-0.000324,0.000320,-0.00589740,0.00155673,0.02638424,0.00812761,0.00678429,0.00310821
A,39,5.48000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017622,1.053129077,1.724494934,0.000433745,-0.894473016,-1.570639133,-0.029096449,0.032856926,0.021081623,-0.076575652,-0.066273071,0.066301659,-0.041168,-14.255386,6.074258,0.271716,-0.539561,0.067575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049870,1.811997,0.000000,0.001941,-0.001751,-0.003030,0.001154,0.001278,-0.000692,0.00288930,0.00254268,0.01994863,0.00538970,-0.02327077,-0.00415220
A,40,5.49000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017809,1.053136110,1.724494457,0.000433422,-0.894474626,-1.570639133,0.015315254,0.002170881,0.000689793,0.024972033,-0.083870187,-0.037957959,0.354985,-14.201250,6.238770,0.297353,-0.525684,0.064806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049938,1.812238,0.000000,0.000829,-0.001691,-0.004212,0.000277,0.000251,-0.000155,-0.00184704,-0.00495968,0.02456149,-0.02275343,0.00173487,-0.00401450
A,41,5.50000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017093,1.053130984,1.724495053,0.000433037,-0.894472420,-1.570638657,0.008812284,-0.144620657,-0.120501146,-0.007372483,-0.097971730,-0.006295255,-0.211273,-14.406214,6.018387,0.246080,-0.544415,0.070800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049530,1.811186,0.000000,0.003315,-0.009795,-0.022489,0.001683,0.002476,-0.001876,-0.00883827,-0.00828480,0.00338890,-0.04352360,0.02112701,0.00737301
A,42,5.51000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016698,1.053133726,1.724494338,0.000434867,-0.894474506,-1.570638657,-0.040327627,0.018147226,0.007949543,-0.028960142,-0.061282203,0.009769112,0.894863,-14.515094,6.154339,0.285627,-0.534969,0.062914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050303,1.812566,0.000000,0.002476,-0.002902,-0.006615,0.001766,0.001482,-0.000831,0.00027108,0.00009042,0.02198360,-0.00279576,-0.03569233,-0.00029186
A,43,5.52000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017246,1.053130984,1.724494696,0.000433936,-0.894472837,-1.570638537,-0.004578699,0.070915788,0.077597797,-0.039561078,-0.028098028,0.027476409,-0.717626,-14.112803,6.061574,0.270112,-0.535610,0.069189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049881,1.811976,0.000000,0.001603,-0.000892,-0.006244,0.000191,0.001428,-0.001028,0.00306140,0.00293352,0.01932879,0.01332985,-0.02326013,-0.01678425
A,44,5.53000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018002,1.053128600,1.724494457,0.000433470,-0.894470930,-1.570637941,0.021544332,0.034134146,0.020212634,-0.027927421,-0.094458774,0.021678274,-0.577434,-14.521910,6.063138,0.275661,-0.539410,0.069298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049847,1.811632,0.000000,0.001317,-0.002090,-0.001283,0.000966,0.000471,-0.000153,0.00177487,-0.00507744,0.02583708,-0.00789470,-0.00272468,-0.01966714
A,45,5.54000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018486,1.053141117,1.724492788,0.000433679,-0.894471049,-1.570638061,0.001155636,-0.046949424,-0.047165424,-0.018482123,-0.047108509,0.013706971,0.057126,-14.794573,6.317312,0.296472,-0.537779,0.067347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049854,1.811968,0.000000,0.000596,-0.000715,-0.002906,0.000099,-0.000066,0.000169,0.00146204,-0.00257989,0.01714760,-0.01595111,-0.00889483,-0.01123505
A,46,5.55000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017438,1.053133130,1.724493861,0.000434313,-0.894471645,-1.570637822,0.005955571,0.064886965,0.044619784,-0.018920129,-0.072663248,0.009408779,0.547091,-13.965872,5.980495,0.255381,-0.535846,0.065900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049831,1.812028,0.000000,0.001300,-0.001013,-0.003979,0.000305,0.001075,-0.000760,0.00156456,0.00208245,0.02633642,0.00786755,-0.01704113,-0.01822492
A,47,5.56000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017829,1.053133011,1.724494219,0.000433296,-0.894471228,-1.570638180,0.016444018,0.043284327,0.029004004,-0.038629364,-0.055626258,0.043070361,-0.537682,-14.435964,6.100825,0.271367,-0.535608,0.069481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049881,1.811633,0.000000,-0.000098,0.000501,-0.002561,-0.000393,0.000215,-0.000208,0.00607189,0.00182999,0.02273216,0.00669731,-0.01351542,-0.02049646
A,48,5.57000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017004,1.053133130,1.724494338,0.000434557,-0.894472897,-1.570638537,-0.001431646,0.026846750,0.041329164,0.015570749,-0.040269509,-0.030727455,0.801497,-14.248108,6.113461,0.273449,-0.535277,0.064284,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049932,1.812220,0.000000,0.000522,-0.000851,-0.001047,0.000315,0.000291,-0.000171,-0.00064595,-0.00516178,0.01860533,-0.00322627,-0.00896280,-0.00222121
A,49,5.58000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017898,1.053132772,1.724494100,0.000433540,-0.894471824,-1.570638418,0.048060287,0.029136658,0.008450324,-0.040172298,-0.084767379,0.026865751,-0.710232,-14.388756,6.102124,0.279004,-0.535203,0.069260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049824,1.812093,0.000000,0.003200,-0.002111,-0.000915,0.001549,0.001280,-0.000535,-0.00575653,-0.00207583,0.02652935,-0.00568105,-0.00577257,-0.05807272
A,50,5.59000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017753,1.053130150,1.724494457,0.000433854,-0.894472122,-1.570638537,-0.016666967,0.024574678,0.027875599,-0.077065237,-0.043455880,0.071975097,0.148167,-14.156290,6.070483,0.272806,-0.536540,0.066778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049843,1.811988,0.000000,0.002166,0.003820,-0.007250,-0.000948,0.001403,-0.000866,0.00470882,-0.00052215,0.01808420,0.00179229,-0.03569247,-0.02564888
A,51,5.60000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017725,1.053133845,1.724494457,0.000433668,-0.894471705,-1.570638180,0.027199600,0.036603928,0.031612568,-0.003260608,-0.092225492,-0.005220216,-0.120509,-14.356370,6.171737,0.274824,-0.537818,0.068303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049829,1.811612,0.000000,-0.000253,-0.003726,-0.002269,0.001642,-0.000431,0.000397,0.00088828,-0.00597283,0.02681636,-0.01277052,0.00699496,-0.00865931
A,52,5.61000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019281,1.053135157,1.724493861,0.000432795,-0.894471884,-1.570638537,-0.008953467,0.000274815,-0.005249809,-0.082853250,-0.050580967,0.082097642,-0.850656,-14.495593,6.133155,0.294089,-0.532720,0.068200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049831,1.810766,0.000000,0.001384,0.000869,-0.002354,-0.000144,0.000597,-0.000243,0.00760635,-0.00054076,0.02071407,-0.00739372,-0.01860475,-0.01604251
A,53,5.62000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016827,1.053133965,1.724494815,0.000434271,-0.894472599,-1.570638299,0.004999005,0.050490260,0.026633864,0.030458270,-0.088924803,-0.038770285,1.493736,-14.305781,6.087715,0.246784,-0.539131,0.065065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049864,1.812204,0.000000,0.000041,-0.002897,-0.001136,0.001417,-0.000240,0.000187,0.00371866,0.00318921,0.02482738,0.00524093,0.00172147,0.01773814
A,54,5.63000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018521,1.053131342,1.724493742,0.000433739,-0.894472182,-1.570638180,0.032289676,-0.043293212,-0.034175601,0.053750381,-0.085756764,-0.065676764,-0.907875,-14.199615,6.076146,0.293897,-0.536384,0.068551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049480,1.811396,0.000000,0.003653,-0.002059,-0.006564,0.001046,0.002286,-0.001634,-0.00538106,-0.00107777,0.00951073,-0.01323051,0.03086086,0.00347195
A,55,5.64000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017930,1.053141356,1.724493980,0.000433370,-0.894473314,-1.570638418,-0.001847152,-0.043311674,-0.071646944,-0.022474058,-0.081614286,0.005850292,0.338996,-14.777229,6.277352,0.275319,-0.530102,0.066327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050259,1.811237,0.000000,-0.000559,-0.002322,-0.002498,0.001063,-0.000232,0.000155,0.00156750,0.00157369,0.02328739,-0.01833444,-0.00293544,0.00365588
A,56,5.65000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017879,1.053131342,1.724494219,0.000433770,-0.894472241,-1.570638061,-0.005774967,0.030549195,0.010303042,-0.047926888,-0.079755120,0.042998135,-0.048756,-13.926972,5.945792,0.264305,-0.541177,0.067984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049530,1.811477,0.000000,0.001040,0.000129,-0.002679,-0.000027,0.000738,-0.000443,0.00504052,0.00435178,0.02165693,0.00391656,-0.01915935,-0.01063187
A,57,5.66000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017339,1.053141594,1.724494457,0.000433600,-0.894472480,-1.570638299,0.016574042,-0.061697006,-0.081414990,0.001661542,-0.093779549,-0.010607633,0.260811,-14.737726,6.272607,0.274682,-0.535991,0.067701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049877,1.811863,0.000000,0.000926,-0.003352,-0.004451,0.001373,0.000694,-0.000496,0.00153049,-0.00049335,0.02025847,-0.02356012,0.00447231,0.00350727
A,58,5.67000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018096,1.053129315,1.724495292,0.000433432,-0.894472897,-1.570638657,0.002908921,0.028060455,0.025880739,-0.048343338,-0.060414135,0.039716408,-0.376508,-13.810247,5.908957,0.275815,-0.533240,0.066805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049904,1.811659,0.000000,0.000713,0.000634,-0.001283,0.000007,0.000531,-0.000301,-0.00034455,0.00132938,0.01833572,0.00157199,-0.01320571,-0.02326256
A,59,5.68000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019237,1.053129911,1.724494576,0.000433139,-0.894473016,-1.570638537,-0.012598372,-0.147352844,-0.174249098,-0.069382526,-0.163524568,0.056087364,-0.509907,-14.229344,6.125877,0.293128,-0.533025,0.066972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049904,1.811477,0.000000,-0.002250,-0.014391,-0.020406,0.004883,-0.002428,0.002147,0.00216800,-0.00050424,0.01227467,-0.04478238,-0.01144637,-0.00773504
A,60,5.69000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017526,1.053138733,1.724495292,0.000433578,-0.894473314,-1.570638657,-0.008084927,-0.076186426,-0.122107454,-0.018323954,-0.149643272,0.005560418,0.985453,-14.883142,6.248395,0.259552,-0.539796,0.067573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049915,1.811595,0.000000,-0.002778,-0.006700,-0.008815,0.002852,-0.001111,0.000621,-0.00196773,-0.00168927,0.02649768,-0.03458459,-0.00066673,0.00965303
A,61,5.70000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017683,1.053128481,1.724496365,0.000432949,-0.894473314,-1.570638895,-0.029255401,-0.156455591,-0.112443730,-0.007522936,-0.080153190,-0.003847033,-0.337938,-13.746925,5.941748,0.264989,-0.530894,0.067148,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050287,1.811231,0.000000,-0.013161,-0.010512,-0.027720,0.001103,-0.004398,0.001781,0.00029946,-0.01352510,0.00106182,-0.05216960,0.00844169,0.03685660
A,62,5.71000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018980,1.053133130,1.724493384,0.000433855,-0.894471467,-1.570638657,-0.134928927,0.021037519,0.020458110,-0.175779819,-0.037677500,0.152484834,-0.753965,-14.908102,6.186825,0.288078,-0.550940,0.069848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049114,1.811131,0.000000,0.004490,-0.027600,-0.002130,0.015484,0.002939,-0.001108,0.00406718,-0.00273560,0.02203692,-0.00087803,-0.03694998,0.04501954
A,63,5.72000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016648,1.053133488,1.724496841,0.000432770,-0.894474804,-1.570639372,-0.025393698,0.031850114,0.040892582,-0.008923889,-0.037780762,-0.015828097,1.397487,-13.917610,6.124803,0.255693,-0.516183,0.063716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050373,1.811935,0.000000,-0.002079,0.000200,-0.002169,-0.000207,-0.000934,0.000493,-0.00831004,-0.00200846,0.02112383,-0.00711557,0.01027075,0.02565658
A,64,5.73000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018852,1.053125501,1.724495888,0.000432467,-0.894474387,-1.570639610,-0.000363581,-0.143152654,-0.103141561,-0.030376373,-0.066673279,0.016993647,-1.151424,-14.018083,5.976139,0.296341,-0.536193,0.067974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050243,1.810623,0.000000,0.003361,-0.011300,-0.018593,0.002468,0.000704,-0.000167,-0.00569427,-0.00726761,-0.00188900,-0.04059688,0.00431510,-0.01215564
A,65,5.74000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016593,1.053133965,1.724496484,0.000433816,-0.894474447,-1.570639133,0.008705605,0.067334421,0.033633478,0.006223884,-0.086960956,-0.023280617,1.166481,-14.997730,6.234512,0.246540,-0.543951,0.066854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050276,1.811431,0.000000,-0.000570,-0.004486,-0.001834,0.002049,-0.000452,0.000336,-0.00005167,0.00114034,0.03149303,0.00267267,0.00055708,0.00535092
A,66,5.75000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016709,1.053130746,1.724496484,0.000433869,-0.894473732,-1.570639253,-0.023149474,0.029714774,0.025337636,-0.022808971,-0.074339390,0.011974531,-0.246153,-14.182617,6.061322,0.269515,-0.541348,0.068807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049782,1.811430,0.000000,-0.000798,-0.002943,-0.000847,0.001255,-0.000264,0.000187,0.00392556,-0.00265185,0.02208456,-0.00420195,-0.00469351,0.02621282
A,67,5.76000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018517,1.053124666,1.724498034,0.000431294,-0.894476831,-1.570639729,-0.020550914,-0.101407349,-0.045612466,-0.015666677,-0.036844537,0.002939429,-0.711584,-13.340221,6.018044,0.307819,-0.507442,0.064135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050716,1.810745,0.000000,-0.006089,-0.004566,-0.014419,0.000065,-0.002229,0.000957,0.00046607,-0.00680762,-0.00029756,-0.03919035,0.00413087,0.02074858
A,68,5.77000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016451,1.053127170,1.724496722,0.000433866,-0.894474089,-1.570639133,-0.064345218,-0.062911630,-0.039971557,-0.078954577,-0.064562671,0.056223262,0.787724,-15.320361,6.139997,0.233265,-0.565699,0.070855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049934,1.810950,0.000000,-0.008515,-0.007316,-0.006059,0.002858,-0.003868,0.002338,-0.00500268,-0.01024867,0.01099142,-0.02505198,-0.01139952,0.02816513
A,69,5.78000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000013978,1.053135633,1.724498034,0.000434195,-0.894475281,-1.570639253,-0.067017719,0.015201641,-0.012410857,-0.038008343,-0.099719897,0.009208554,1.470531,-14.331926,6.250980,0.256713,-0.532346,0.065513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050352,1.811685,0.000000,-0.002313,-0.008101,-0.000308,0.004028,-0.000708,0.000501,-0.00693600,0.00381201,0.02484156,-0.00592371,-0.00839664,0.05512571
A,70,5.79000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017275,1.053131700,1.724495649,0.000433617,-0.894474030,-1.570639014,-0.122070499,-0.080759466,-0.084804922,-0.171582282,-0.077579655,0.150513589,-1.767113,-14.402115,6.050163,0.310390,-0.539657,0.069592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049515,1.810885,0.000000,-0.015881,-0.028395,-0.011238,0.014997,-0.008207,0.005937,-0.00058196,-0.00274625,0.01434271,-0.02435412,-0.04287309,0.03372148
A,71,5.80000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016655,1.053134918,1.724495769,0.000434135,-0.894475639,-1.570639372,-0.061197851,-0.072408669,-0.062048610,-0.077819549,-0.060735386,0.045985930,0.643026,-14.182170,6.160882,0.278024,-0.530039,0.064316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050354,1.811666,0.000000,-0.006790,-0.008672,-0.007181,0.004367,-0.003942,0.002807,-0.00776485,-0.00116774,0.01111580,-0.02259042,-0.02529356,0.00821865
A,72,5.81000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017802,1.053131461,1.724495411,0.000433347,-0.894474268,-1.570639372,-0.022413736,-0.167799026,-0.141916305,-0.056771133,-0.094041541,0.051491879,-0.782035,-14.312306,6.052716,0.281863,-0.537858,0.069566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049969,1.810884,0.000000,-0.005808,-0.015050,-0.029818,0.003133,-0.004495,0.003275,-0.00028144,-0.01099970,0.00432322,-0.05255838,-0.01651630,-0.00331156
A,73,5.82000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018228,1.053127170,1.724496007,0.000433258,-0.894474804,-1.570639491,-0.112605616,-0.130487055,-0.132910579,-0.172049850,-0.121199176,0.157712057,-0.294932,-14.245208,6.039525,0.274108,-0.533845,0.066828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049908,1.810875,0.000000,-0.027731,-0.033976,-0.035014,0.014393,-0.014418,0.009725,0.00869088,-0.01144106,0.01598714,-0.05175371,-0.05177191,0.02984397
A,74,5.83000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017104,1.053134799,1.724495173,0.000434977,-0.894474924,-1.570639133,0.023378598,-0.069202818,-0.112740293,0.034971707,-0.172763243,-0.056470916,0.831483,-14.861971,6.233044,0.267696,-0.545300,0.066465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049885,1.811923,0.000000,0.002404,-0.006375,-0.008033,0.002934,0.001431,-0.001076,-0.00340757,-0.00413599,0.02525483,-0.03305332,0.00982167,0.00109644
A,75,5.84000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017987,1.053135872,1.724495530,0.000433175,-0.894475043,-1.570639849,-0.016779635,0.071954288,0.057605226,-0.068942480,-0.014829798,0.065895796,-0.740265,-14.267478,6.123903,0.281809,-0.529069,0.069170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049940,1.810585,0.000000,0.002157,-0.001500,-0.007599,0.000320,0.001834,-0.001331,0.00520163,0.00796053,0.02272042,0.02066426,-0.02382204,-0.01211884
A,76,5.85000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018234,1.053129673,1.724495292,0.000433880,-0.894475222,-1.570639610,0.027224956,-0.053158365,-0.057097763,0.011083368,-0.063908756,-0.018995740,-0.074694,-14.095564,6.004569,0.272732,-0.540414,0.067099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049541,1.810829,0.000000,0.000139,-0.005329,-0.002992,0.002095,0.000386,-0.000301,-0.00282406,0.01270595,0.00033993,0.00980819,0.00846861,-0.01755747
A,77,5.86000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018748,1.053148389,1.724493384,0.000434026,-0.894475698,-1.570639849,-0.001972903,-0.041386265,-0.060945231,-0.018152369,-0.067050613,0.012901901,0.189765,-14.826609,6.424217,0.306505,-0.534290,0.066395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049999,1.811771,0.000000,0.000992,-0.000405,-0.005623,-0.000097,0.000076,0.000070,0.00564887,0.00162083,0.02401717,-0.01973334,-0.01971213,-0.01033297
A,78,5.87000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018497,1.053123713,1.724497557,0.000432099,-0.894477010,-1.570639849,0.036888722,-0.123489484,-0.093463778,0.010724894,-0.079583459,-0.009408278,-0.327156,-13.181755,5.698904,0.246703,-0.518426,0.066177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050293,1.810976,0.000000,0.007636,-0.009333,-0.013005,0.002623,0.003350,-0.001795,0.00374052,-0.00317676,-0.00105703,-0.03496224,0.00411191,-0.01612893
A,79,5.88000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018635,1.053135037,1.724493027,0.000435405,-0.894473493,-1.570638537,0.053339604,-0.139625669,-0.191068262,0.046906851,-0.209517345,-0.062845387,0.098902,-15.427684,6.289334,0.277954,-0.567247,0.069555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049122,1.811626,0.000000,0.013530,-0.019459,-0.014448,0.008866,0.007068,-0.004397,-0.00058709,0.00073578,0.01548874,-0.03631414,0.02001356,-0.01359797
A,80,5.89000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000019832,1.053133845,1.724494696,0.000432463,-0.894474149,-1.570639372,-0.010247303,0.007999457,-0.014314849,-0.085056603,-0.062454395,0.083844148,-0.963722,-14.105082,6.089303,0.285855,-0.518773,0.068498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049957,1.810200,0.000000,0.000557,-0.000323,-0.000754,0.000475,0.000345,-0.000102,0.00854434,0.00348912,0.02214607,-0.00156640,-0.01308011,-0.01064594
A,81,5.90000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017226,1.053137183,1.724495292,0.000434303,-0.894474983,-1.570639014,-0.001122903,0.061947361,0.033496417,0.010676455,-0.062662378,-0.021939818,1.763046,-14.341890,6.167255,0.253183,-0.539634,0.064393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049950,1.811519,0.000000,0.001368,-0.002513,-0.003921,0.000554,0.000591,-0.000371,0.00270762,0.01000351,0.02344133,0.01709557,-0.00829989,0.00512713
